转速<r/min>,扭矩<N.m>,油耗量<kg/h>,TJ实际轨压,点火角,节气门实际开度,空气流量,空燃比,T40<℃>
1991.076416015625,48.86506652832031,2.0382168292999268,34.39980888366699,19.735602378845215,32.9334831237793,43.991634368896484,0.9875430762767792,165.23146057128906
1801.0855712890625,44.6107292175293,2.3109602135450102,30.196481704711914,24.86992359161377,21.99229907989502,24.178966522216797,0.9795206785202026,168.57861328125
1838.4917602539062,36.731468200683594,2.495497226715088,33.52742576599121,18.557642936706543,33.939595222473145,50.76268196105957,1.0345863699913025,171.19666290283203
2088.1624145507812,59.95057678222656,2.610242857908209,34.961822509765625,16.671875,35.83685493469238,55.506744384765625,0.9894008636474609,175.11190032958984
2139.3319091796875,51.86475372314453,2.7004382610321045,30.728191375732422,26.547680854797363,24.748748779296875,28.665528297424316,0.9576931893825531,180.91339874267578
2191.2525634765625,20.870189666748047,2.7636387916426584,28.77410316467285,28.92746067047119,24.023310661315918,24.716076850891113,0.9922830164432526,185.21385192871094
2256.5264892578125,16.67267370223999,2.820612668991089,28.722187042236328,29.53026294708252,26.422825813293457,28.288415908813477,0.9920101761817932,188.1892547607422
2432.8809814453125,10.686296463012695,2.820612668991089,24.546276092529297,13.431994438171387,21.77683734893799,23.39818286895752,1.0475524067878723,191.10480499267578
2165.030517578125,5.505224376916885,2.240161418914795,28.61192035675049,25.295984268188477,28.084077835083008,30.783677101135254,0.9761861562728882,193.65139770507812
1744.26953125,46.098228454589844,2.240161418914795,34.01611328125,20.957473754882812,32.00576591491699,39.99099922180176,0.9998030662536621,196.4086685180664
1844.7044067382812,60.34080123901367,2.2946332995755685,34.87591552734375,16.814766883850098,34.01346969604492,48.991943359375,1.007720172405243,199.88748931884766
1687.8405151367188,66.28623962402344,2.296082019805908,33.715036392211914,20.028141021728516,31.042736053466797,37.19242286682129,0.9906958043575287,204.35761260986328
1482.246337890625,66.28374862670898,2.758230318828505,34.84780693054199,15.484055995941162,32.17997741699219,41.97881317138672,1.0160946249961853,208.21234130859375
1531.7884521484375,78.55081558227539,2.7830770015716553,35.04384231567383,11.609615325927734,36.063764572143555,52.02511787414551,1.0128706097602844,212.1063995361328
1568.933349609375,87.0200309753418,3.014803634545742,35.049970626831055,11.671154022216797,34.32241630554199,49.42845344543457,1.0030404925346375,216.1548309326172
1579.36865234375,79.14603042602539,3.0327272415161133,34.44583511352539,15.625,31.35241413116455,39.12047576904297,0.9796442985534668,220.7802963256836
1622.4926147460938,59.117082595825195,3.2422057594042366,33.91004753112793,18.48769474029541,29.966617584228516,34.92646026611328,0.9857329428195953,224.55581665039062
1641.6790771484375,53.25922966003418,3.265749454498291,34.207740783691406,17.423828125,31.17802906036377,38.12887763977051,1.005240112543106,228.3106918334961
1673.3209228515625,55.3921012878418,3.0133672083417578,34.09118843078613,17.3515625,31.48517608642578,39.46663856506348,1.004614531993866,232.04454803466797
1635.5828857421875,52.01733207702637,2.980705976486206,31.141308784484863,23.119897842407227,21.28750514984131,22.54895782470703,0.9778909385204315,234.9029998779297
1603.4088745117188,22.32771587371826,2.6671290618857157,25.924795150756836,15.802190780639648,13.68169116973877,14.257471561431885,1.0321321487426758,236.56529998779297
1498.5462036132812,3.189444839954376,2.6164309978485107,21.825922966003418,14.7299222946167,12.036069393157959,12.406217575073242,1.0757519006729126,237.70735931396484
1384.831787109375,-1.311121940612793,1.7689589944978557,18.046467781066895,-5.298828125,11.44091272354126,11.942966938018799,0.9744154512882233,238.59384155273438
1307.58935546875,-4.523200988769531,1.5865916013717651,14.763467788696289,8.707692384719849,10.032614707946777,10.930246353149414,1.0677070617675781,238.7281494140625
1321.2958984375,-5.3084187507629395,1.0385621309280395,14.140801906585693,-1.5615384578704834,10.312812805175781,11.09666109085083,1.003029227256775,239.1152572631836
1426.5319213867188,-9.829814434051514,0.9015547633171082,14.042932033538818,-7.399111747741699,11.614277839660645,12.137321472167969,1.0904094576835632,239.68955993652344
1291.5325927734375,-9.626029253005981,0.7482824836458479,11.770636081695557,-2.349489688873291,10.525325775146484,11.40204668045044,0.9256355166435242,239.6717758178711
1179.5487060546875,-0.5445917546749115,0.7012789845466614,11.224026679992676,3.1634615659713745,9.126352310180664,10.110517978668213,0.9071276485919952,240.12953186035156
1115.1602172851562,-1.3500066101551056,0.7616713472775051,10.895174503326416,3.3826531171798706,8.478343963623047,9.642095565795898,0.9575089514255524,240.42810821533203
1043.7516479492188,-2.984309673309326,0.7843449711799622,10.627033710479736,7.523077011108398,7.731871128082275,9.254098892211914,1.0105186998844147,240.87840270996094
1065.2378540039062,-4.726722955703735,0.7020744234323502,11.204970359802246,8.860331535339355,7.801787614822388,9.10636568069458,1.0670931935310364,240.5749740600586
1096.5331420898438,-3.2694334983825684,0.6653410792350769,12.69810152053833,9.123076915740967,8.127003192901611,9.335900783538818,1.0215394496917725,240.42810821533203
1145.6936645507812,-3.064785361289978,0.6715800873935223,14.357699871063232,8.6328125,8.800506591796875,9.897915840148926,1.0240790247917175,239.9811248779297
1131.6038818359375,-0.6282583922147751,0.6748481392860413,14.556565761566162,5.814473628997803,9.127454280853271,10.001590251922607,0.9879452288150787,239.8280792236328
1131.9234619140625,-1.6163278818130493,0.7892519654371799,15.356512546539307,5.294230699539185,9.124474048614502,10.22461986541748,0.9958708882331848,239.8280792236328
1148.1835327148438,-2.2942115664482117,0.8592179417610168,16.108119010925293,6.93461537361145,9.021684646606445,9.801534175872803,1.0364789962768555,239.8280792236328
1063.2301635742188,-1.0031120851635933,0.8240090661371748,14.007071495056152,6.375,8.110745906829834,9.400262355804443,1.0010287165641785,239.3904800415039
1035.147705078125,-0.0247885063290596,0.7993940114974976,12.009004592895508,14.899484634399414,7.601519823074341,8.894850730895996,0.953179121017456,239.2280502319336
1061.6575317382812,-1.7998350858688354,0.725619951986896,14.451483726501465,2.68717622756958,8.70089340209961,10.301043033599854,0.9833984375,238.86802673339844
1027.9447631835938,-0.8964879401028156,0.6663249135017395,15.057698249816895,12.944300413131714,7.812626600265503,9.230827808380127,1.0027462840080261,238.14578247070312
1011.8612060546875,0.33824703842401505,0.7045097937855695,14.248536109924316,11.401554584503174,7.881314754486084,8.750773906707764,0.9716221392154694,237.54725646972656
1232.3463745117188,-3.701632857322693,0.73787522315979,14.996150493621826,17.565077304840088,10.694365978240967,10.699988842010498,0.9964719116687775,236.9492416381836
1306.1879272460938,0.14040255546569824,0.73787522315979,19.60576820373535,20.297831535339355,14.359205722808838,14.35511827468872,1.0168693661689758,236.44965362548828
1316.2900390625,19.09462547302246,0.8550537824630737,30.441529273986816,18.98269271850586,24.497570991516113,26.9617977142334,0.9748147130012512,236.4292449951172
1337.6705322265625,38.59126281738281,0.8550537824630737,30.901022911071777,20.510204315185547,17.308324813842773,18.258936405181885,0.9952797293663025,235.85829162597656
1229.9793701171875,25.318839073181152,1.669945314526558,27.110685348510742,12.28699016571045,16.785913467407227,14.018360614776611,0.9951140880584717,235.82921600341797
1249.1365356445312,15.331792831420898,1.6847615242004395,22.479507446289062,20.23834228515625,13.736135959625244,13.362694263458252,1.0125675201416016,235.26204681396484
1339.5794677734375,17.957799911499023,1.2638507168932058,24.476929664611816,19.7164945602417,19.554468154907227,19.217524528503418,0.9806606769561768,235.2294158935547
1422.3768310546875,25.86036491394043,1.2445636987686157,24.333078384399414,20.52094268798828,21.105381965637207,21.523301124572754,0.9818882048130035,234.66552734375
1411.2631225585938,25.496936798095703,1.2474186695539036,20.440608978271484,23.965384483337402,15.094400882720947,14.82382583618164,0.9897060394287109,234.62939453125
1418.8905639648438,14.480217933654785,1.2476565837860107,18.789978981018066,23.565689086914062,15.641068458557129,15.429317474365234,1.0137789845466614,234.16136932373047
1561.2488403320312,16.091897010803223,1.0774528615328731,29.99327278137207,18.218111991882324,27.092571258544922,32.02550411224365,0.9933291077613831,234.12950134277344
1745.4713134765625,39.698862075805664,1.0591824054718018,34.30853271484375,17.75644302368164,32.40683650970459,42.581193923950195,1.006094068288803,234.12950134277344
1925.1531372070312,52.89731788635254,1.8111911428471408,34.793128967285156,18.080078125,34.191450119018555,50.26845932006836,1.0121936798095703,234.4640655517578
1666.0315551757812,67.60014724731445,1.9160706996917725,34.957027435302734,15.489046096801758,34.67992401123047,50.937843322753906,1.0112329721450806,235.9838104248047
1609.2903442382812,90.20048141479492,2.6656562756997935,35.00417518615723,10.863341808319092,37.61549186706543,60.713735580444336,1.007492482662201,238.2386932373047
1792.8660278320312,98.56413650512695,2.7902097702026367,35.04150199890137,9.650906562805176,40.026350021362305,74.38991165161133,0.995849609375,240.53221130371094
1841.5214233398438,102.2410659790039,3.444542370736599,34.75430679321289,15.455078125,33.62102508544922,50.77716064453125,0.9813550412654877,243.37130737304688
1557.8442993164062,69.90677261352539,3.5657150745391846,30.35059928894043,21.865838050842285,27.057939529418945,30.42066764831543,0.9921159148216248,245.32109832763672
1403.1854248046875,58.2150764465332,3.676197033848254,33.39931678771973,15.812817573547363,30.390674591064453,35.76521301269531,1.0064040422439575,246.16997528076172
1457.5755615234375,65.90090560913086,3.7017459869384766,34.998823165893555,11.135204315185547,33.37738609313965,45.881141662597656,1.017163336277008,247.06298828125
1485.3161010742188,76.15415573120117,3.313675554305161,34.35128402709961,15.130181312561035,30.037899017333984,36.24169921875,0.9899756908416748,248.25537109375
1459.89208984375,55.33987808227539,3.2138137817382812,30.581758499145508,21.204896926879883,19.843473434448242,19.46440887451172,0.9757916927337646,248.97735595703125
1446.059326171875,23.42337703704834,2.7904229419572015,25.822784423828125,24.089923858642578,13.535666942596436,13.568372249603271,1.0071323812007904,249.5654067993164
1420.46337890625,9.72254753112793,2.656870126724243,21.857165336608887,24.463351249694824,12.060994148254395,12.941886901855469,1.0226808190345764,250.010009765625
1407.7538452148438,6.574977397918701,1.8229553100342553,19.18839931488037,16.044921875,12.420400142669678,12.151298999786377,1.0204480290412903,250.22511291503906
1433.0874633789062,5.659800052642822,1.5172854661941528,18.242918968200684,23.54081630706787,13.628527641296387,13.331624507904053,0.9851659536361694,250.22512817382812
1389.4356079101562,10.362194538116455,1.1162061727963961,17.795294761657715,24.8980770111084,14.490246772766113,14.282561302185059,1.003575712442398,249.84809112548828
1347.6959228515625,10.537326335906982,0.9505429863929749,16.960488319396973,13.130798816680908,11.727810859680176,12.489188194274902,1.0118112564086914,249.62506103515625
1343.4061279296875,1.5992679819464684,0.9142459845170379,16.276698112487793,8.291015625,11.761156558990479,11.619531154632568,1.0430952906608582,249.62506103515625
1307.7486572265625,-2.33161723613739,0.8965195417404175,14.045139789581299,-5.807642459869385,10.696142196655273,11.44144344329834,1.0739834904670715,249.2550277709961
1273.7162475585938,-6.150098562240601,0.8214209193781931,11.805122375488281,-0.757652997970581,10.256522178649902,10.991337299346924,0.9710363149642944,249.02501678466797
1203.3974609375,-1.5436038579791784,0.7801612019538879,11.305936813354492,3.5758928060531616,9.411558628082275,10.298224449157715,0.9107255041599274,248.5933380126953
1346.1576538085938,-5.804311394691467,0.70263607390804,12.991154670715332,5.535621643066406,10.495580196380615,10.991969108581543,0.9606996774673462,248.5257339477539
1265.1936645507812,-7.019608020782471,0.654427170753479,12.140538215637207,2.8048468828201294,10.377035140991211,10.885714054107666,1.0232033133506775,248.1629180908203
1079.925537109375,0.02700480818748474,0.7250506082162034,11.099258422851562,2.152918815612793,8.604593753814697,9.798221588134766,0.9661319851875305,247.92569732666016
1067.1773071289062,-0.036038756370544434,0.7748844623565674,11.175352573394775,7.06282377243042,7.829261064529419,9.065540313720703,0.9729414880275726,247.56812286376953
1060.7137451171875,-3.284910798072815,0.727773463155361,13.402869701385498,5.768617153167725,7.618875503540039,9.235110759735107,1.0748499035835266,246.9717025756836
1060.9622192382812,-0.6029402501881123,0.690933108329773,13.50063943862915,4.909615516662598,7.93000054359436,9.40948486328125,0.9957306981086731,246.30443572998047
1003.3734741210938,1.108841061592102,0.7232065751602512,14.65003490447998,7.458769798278809,7.812372207641602,9.780375003814697,1.006246030330658,245.72203063964844
930.4328308105469,2.528095841407776,0.7516644597053528,14.211551189422607,14.75850772857666,9.980366468429565,8.899202346801758,0.9787866175174713,245.1272430419922
880.2393188476562,6.881906509399414,0.7516644597053528,20.89793586730957,7.686538457870483,12.524664402008057,12.661793231964111,1.027243584394455,244.52941131591797
845.6129150390625,17.791207790374756,0.8449757695198059,31.93992805480957,-2.8020304441452026,18.5302734375,18.620551109313965,0.9990203380584717,244.0118179321289
842.1324768066406,37.08270263671875,0.8449757695198059,34.693904876708984,4.255859375,20.90193462371826,19.492444038391113,0.9857215881347656,243.09259796142578
845.5384826660156,40.152442932128906,1.5677587321648994,34.13930702209473,-3.5703125,17.807833671569824,17.55364227294922,0.9854145050048828,242.38819885253906
847.26708984375,33.79382038116455,1.5753669738769531,33.766401290893555,-10.9942307472229,19.080591201782227,15.856145858764648,0.9891031980514526,241.3798599243164
851.1750793457031,35.49362373352051,1.5318777561187744,34.94139099121094,-0.7213010191917419,16.469714164733887,17.95765209197998,1.0065407156944275,240.69105529785156
841.8495788574219,38.68582725524902,1.530027151107788,34.359439849853516,-2.6865079402923584,19.82118320465088,18.85503578186035,1.0105891227722168,239.6010284423828
852.6452026367188,32.930054664611816,1.3938701121594894,33.706987380981445,-7.280104637145996,17.934494018554688,14.793993473052979,0.995985746383667,238.49640655517578
859.228759765625,28.49252986907959,1.3831006288528442,34.04971122741699,1.8359375,18.462626457214355,17.305187225341797,0.9808444976806641,237.46641540527344
834.5417785644531,28.442816734313965,1.336037933205565,33.351741790771484,-7.0234375,18.315632820129395,16.22188901901245,1.0076516270637512,236.20893096923828
835.1248779296875,28.451526641845703,1.330869197845459,34.308677673339844,5.520618557929993,17.651430130004883,17.902560234069824,0.9936127066612244,235.02375030517578
843.2368469238281,31.614843368530273,1.3014641954348638,34.19953727722168,-14.432692289352417,19.371870040893555,17.367201805114746,0.9921236336231232,234.3589630126953
856.4859924316406,36.24429130554199,1.2976287603378296,33.900625228881836,0.8359375,17.62193012237549,15.430988788604736,1.00297611951828,233.3346939086914
842.7224731445312,38.58145332336426,1.278290503276022,33.734453201293945,-7.71513158082962,14.458200454711914,15.904204845428467,0.9904637336730957,232.19284057617188
856.8891296386719,28.82841396331787,1.2748072147369385,33.680131912231445,1.62890625,16.44738483428955,15.763554096221924,1.004584014415741,231.83056640625
860.375,31.431241035461426,1.2444277015434304,33.11363983154297,7.393401026725769,14.718581676483154,16.235031127929688,0.9960094690322876,231.04630279541016
847.9538269042969,30.41891098022461,1.2374024391174316,31.87784767150879,-8.181994795799255,14.069837093353271,15.14274549484253,0.993280440568924,230.16315460205078
850.3790893554688,27.206080436706543,1.1563436550971788,31.22295379638672,6.644230782985687,12.302684307098389,14.433059215545654,1.00346240401268,229.3289031982422
856.1190185546875,24.419748306274414,1.1344287395477295,32.33049011230469,5.01101016998291,17.887222290039062,16.859570503234863,1.0056968331336975,228.6219940185547
854.4862060546875,28.50956916809082,1.0776545573025942,34.40415382385254,1.359375,18.086624145507812,17.115893363952637,1.0049883723258972,228.02857971191406
854.164306640625,36.61296272277832,1.0595102310180664,34.602874755859375,9.058900594711304,16.070589065551758,18.41622257232666,1.0026242136955261,227.02428436279297
840.6487426757812,35.24202537536621,1.217746286976094,34.85660934448242,5.274872452020645,20.947888374328613,18.810958862304688,0.9911897480487823,226.63224029541016
865.4169311523438,39.882585525512695,1.2748870849609375,34.32856750488281,3.189453125,19.740168571472168,19.247132301330566,1.0102431178092957,226.0319061279297
839.5382690429688,41.83373260498047,1.2732243842070865,34.33102226257324,-11.10502576828003,17.478014945983887,17.314956665039062,0.9912675619125366,225.4324188232422
850.1418151855469,36.66480827331543,1.2725411653518677,34.60306358337402,4.939790576696396,12.595418930053711,17.81335163116455,0.9992074966430664,224.83243560791016
848.1371765136719,38.22882652282715,1.2716898429088104,34.11219024658203,-11.528846144676208,17.934946060180664,17.439988136291504,1.0052027106285095,224.33380126953125
840.859619140625,34.695404052734375,1.271288275718689,33.91768455505371,-0.8930411338806152,16.73583984375,16.29022216796875,0.9956299960613251,223.73602294921875
862.3055725097656,31.61152935028076,1.2579997598816077,33.077253341674805,3.3594560623168945,14.090013027191162,15.903368473052979,0.9918889701366425,223.29297637939453
855.1026611328125,28.740638732910156,1.2507708072662354,33.43848419189453,1.5038461685180664,13.765650272369385,16.722058296203613,0.9963103532791138,223.1329574584961
847.1995544433594,29.391809463500977,1.144657586302076,31.728623390197754,0.14923465251922607,13.798803329467773,14.570906162261963,1.0043222904205322,222.54110717773438
859.5177307128906,25.86386489868164,1.0816798210144043,32.58860969543457,9.471649408340454,15.749964714050293,14.951556205749512,1.007924497127533,222.53346252441406
849.7455139160156,30.418684005737305,1.0895666978797134,33.186140060424805,-1.1862244606018066,17.261613845825195,16.63138771057129,1.0045826435089111,222.0450210571289
847.832763671875,33.63285255432129,1.0948920249938965,33.75667381286621,-3.064453125,16.64142608642578,17.63985824584961,0.987215667963028,222.03353881835938
847.9829406738281,36.53705978393555,1.190682464313013,34.38985633850098,2.232512950897217,16.850889682769775,16.672024726867676,0.9870966076850891,221.44911193847656
847.587158203125,33.44890594482422,1.263728141784668,32.635690689086914,1.2854381203651428,18.739051818847656,15.133244037628174,0.9883624315261841,221.4335708618164
855.3986511230469,28.801416397094727,1.2118136544817502,32.28504276275635,-0.8853092193603516,14.592750549316406,14.703600406646729,0.997409462928772,221.4335708618164
851.6667785644531,27.416165351867676,1.1673510074615479,33.51240539550781,3.0703125,17.5658540725708,16.736194610595703,1.005014419555664,221.00696563720703
844.7770080566406,29.912511825561523,1.160216905024587,33.650413513183594,0.2716836929321289,15.450862884521484,17.21863079071045,0.9976239800453186,220.8336181640625
854.0268859863281,26.52958869934082,1.1532979011535645,33.13434028625488,-0.040384650230407715,15.394505977630615,15.526168823242188,1.008049726486206,220.83362579345703
846.2245788574219,29.896181106567383,1.1532979011535645,34.182884216308594,9.705541133880615,20.2392578125,19.195858001708984,1.0151656866073608,220.83362579345703
852.3345336914062,37.77390670776367,1.1829703425496354,34.27206230163574,7.636010408401489,20.864093780517578,18.768383026123047,0.9895417988300323,220.83363342285156
1121.5548706054688,26.849477767944336,1.1830474138259888,34.3592586517334,10.48828125,21.630160331726074,20.822142601013184,0.9937629699707031,220.83363342285156
1387.837890625,32.40800189971924,1.2349633030670204,34.5097541809082,14.05283498764038,30.659029006958008,37.58404731750488,1.007063090801239,220.83362579345703
1661.7247314453125,56.83527946472168,1.2364780902862549,35.05659484863281,13.04807710647583,36.12868118286133,54.04000282287598,1.0205929279327393,220.83362579345703
1952.3585205078125,68.47730255126953,1.7251059723143674,33.99051475524902,19.22066307067871,32.339290618896484,42.615821838378906,0.9648157358169556,221.80866241455078
1830.4420776367188,40.51589393615723,1.7598172426223755,29.371578216552734,28.97449016571045,19.127110481262207,21.84517765045166,0.9884288609027863,223.4728546142578
1550.847412109375,32.67069625854492,2.333020683416386,32.47538375854492,22.33569622039795,28.131040573120117,28.990982055664062,0.9996199607849121,224.1376953125
1626.9022216796875,39.66378593444824,2.391643762588501,30.257322311401367,22.169458389282227,23.398865699768066,25.21055030822754,1.0030699968338013,225.2070083618164
1762.3998413085938,30.809938430786133,2.1991525428990526,32.23265552520752,22.970703125,28.847312927246094,33.10469436645508,0.9899037778377533,225.83827209472656
1934.6996459960938,39.43547248840332,2.1729555130004883,34.441030502319336,19.96971607208252,33.09238052368164,44.69611930847168,1.0138015151023865,227.461669921875
1682.1508178710938,58.649383544921875,2.1729555130004883,34.31297492980957,19.028796195983887,32.27935218811035,42.86020278930664,1.0156722664833069,228.53551483154297
1488.1071166992188,72.76222610473633,2.1729555130004883,34.73916053771973,15.330994606018066,32.03486251831055,40.30177307128906,0.9971232414245605,230.34038543701172
1546.6536865234375,63.13074493408203,2.5877241865958576,33.297508239746094,17.922279357910156,29.398895263671875,32.2578010559082,0.9807710647583008,232.46041107177734
1503.5875854492188,43.00729751586914,2.6732702255249023,27.91140842437744,17.640625,14.854939460754395,16.1856689453125,0.9956556856632233,234.1925811767578
1413.78759765625,8.839383959770203,2.3630067825317385,23.881525993347168,-1.4288461208343506,10.949957370758057,11.297948837280273,1.1186811327934265,235.5628662109375
1267.1543579101562,-5.5754311084747314,2.2854409217834473,20.063536643981934,-1.855569839477539,10.442577838897705,11.028766632080078,1.0077416896820068,236.37017822265625
1035.8166198730469,2.7928546220064163,1.5276664233332529,16.972442626953125,1.5667539834976196,8.788039684295654,9.968320369720459,0.916280210018158,236.87811279296875
1139.528076171875,-0.055507540702819824,1.2872689962387085,15.74605417251587,6.544230937957764,10.005258560180664,9.678971767425537,0.9459829330444336,237.31179809570312
1098.9622192382812,-2.78324693441391,0.8777184390651129,14.823382377624512,8.055699348449707,9.329650402069092,9.88755989074707,1.0775241255760193,237.5286102294922
1075.6034545898438,1.5824525952339172,0.7325794696807861,14.220569133758545,12.703367948532104,8.330381870269775,10.089383125305176,0.9800336062908173,238.06031036376953
1374.60986328125,2.263885021209717,0.6555357652569785,26.71519660949707,15.553934097290039,20.346890449523926,20.12206506729126,0.9713562428951263,238.50444793701172
1518.2929077148438,19.20503854751587,0.6221968531608582,33.476762771606445,18.4884614944458,29.012920379638672,33.156168937683105,0.9844801723957062,238.7281494140625
1594.3021850585938,46.26528358459473,1.3735378788715882,34.7663459777832,15.74803638458252,32.342753410339355,41.54505157470703,1.0290284752845764,239.0409164428711
1758.4898071289062,58.52996826171875,1.7389761209487915,34.591238021850586,17.379509925842285,32.074289321899414,42.467573165893555,0.9885618984699249,240.12818908691406
1964.06494140625,51.28442573547363,2.1211993387159036,34.62058639526367,18.717474937438965,33.522064208984375,47.28213119506836,1.0049575567245483,241.32001495361328
1678.6887817382812,59.26215362548828,2.335914373397827,34.36001968383789,18.603093147277832,32.5360164642334,41.38453674316406,1.0094642043113708,242.42925262451172
1495.171630859375,72.66908264160156,2.624475435110239,34.89795112609863,13.901923179626465,32.94208240509033,42.85284996032715,1.003229558467865,243.61134338378906
1620.1622924804688,72.43130111694336,2.8107616901397705,35.08611488342285,12.0,35.274770736694336,52.16279983520508,1.0015227794647217,244.72008514404297
1661.6868896484375,74.70109939575195,2.939790875641341,33.520137786865234,17.28286075592041,30.189247131347656,37.90719413757324,0.9741531908512115,246.36077880859375
1678.9008178710938,49.285667419433594,3.0332653522491455,27.50137996673584,23.496031761169434,25.039979934692383,25.903202056884766,0.9818289577960968,248.11466217041016
1750.2785034179688,35.08721160888672,2.849326115293601,32.61229228973389,20.176546096801758,30.886054039001465,37.896127700805664,1.0079087615013123,249.30265045166016
1834.9601440429688,52.804853439331055,2.686816692352295,34.96640968322754,17.307106971740723,33.8697395324707,47.89337158203125,1.0111560821533203,250.48831176757812
1543.6863403320312,66.31867218017578,2.686816692352295,30.802865028381348,21.341968536376953,26.568382263183594,30.406766891479492,0.9809374213218689,252.10619354248047
1278.258544921875,50.57807540893555,2.843961238861084,25.676877975463867,21.841796875,13.244120597839355,12.94975757598877,0.9774742126464844,253.3235626220703
1305.1429443359375,10.228099822998047,2.843961238861084,22.45828914642334,10.323077201843262,10.583683967590332,10.887691497802734,1.055327296257019,254.4776153564453
1239.9722290039062,-1.8350968956947327,1.9492063868732352,19.079505920410156,3.3553664684295654,10.088504314422607,10.672000408172607,0.9878172278404236,254.8237533569336
1284.5318603515625,-3.091039717197418,1.9325042963027954,15.791871547698975,3.349609375,10.352516174316406,11.036452293395996,0.9563617706298828,255.2377471923828
1366.0944213867188,-7.597941160202026,1.0314177057959817,12.883191108703613,2.921791434288025,11.127524852752686,11.717372417449951,0.9921816289424896,255.8236541748047
1371.0172119140625,-8.127226829528809,0.9885088205337524,12.893202304840088,1.8826531171798706,11.25700044631958,11.636479377746582,0.9839570820331573,255.92306518554688
1437.59814453125,1.787385106086731,0.631210743311124,28.18062114715576,16.586538314819336,24.961125373840332,23.862571716308594,1.0070925951004028,256.2037582397461
1509.3060913085938,33.26528072357178,0.6025081276893616,33.64760971069336,18.608891487121582,29.58676052093506,32.19484233856201,1.0109800100326538,256.42295837402344
1541.09228515625,43.75056266784668,1.640872444157825,29.957676887512207,21.726439476013184,23.71915626525879,23.42408275604248,1.005879819393158,256.7559509277344
1535.3338623046875,32.84827995300293,1.7760441303253174,23.637852668762207,23.491623878479004,19.36274242401123,18.7796630859375,0.9905615746974945,257.0230407714844
1522.90625,20.055423736572266,1.6590348311832974,20.047651290893555,24.872448921203613,16.924736976623535,16.15612506866455,1.009966790676117,257.0230407714844
1535.0840454101562,14.180286884307861,1.639533281326294,19.534622192382812,25.30555534362793,16.252273559570312,15.952919960021973,1.0134135484695435,257.1526641845703
1457.4200439453125,11.408215045928955,1.2198474188749704,17.533246994018555,11.269633293151855,11.937262058258057,12.560994625091553,1.0098576545715332,257.0230407714844
